,Acc_superm,Acc_postof,Acc_parks_,Acc_jobs_t,Acc_hospit
9594,21,6,41,30571,0
9595,16,1,23,14233,1
9596,8,1,11,10588,1
9597,2,1,1,11636,0
9598,1,0,3,1805,0
9599,4,0,7,2757,0
9600,4,1,6,73973,0
9601,0,0,0,7673,0
9602,2,0,4,1309,0
9603,17,2,25,16726,1
9604,0,0,0,8,0
9605,4,0,1,5210,0
9606,5,1,5,15990,0
9607,4,2,6,16451,0
9608,1,3,1,73081,0
9609,12,5,12,18399,1
9610,17,3,12,16418,0
9611,12,1,11,15630,1
9612,1,0,4,647,0
9613,3,0,4,17560,0
9614,0,0,7,305,0
9615,6,0,6,3936,1
9616,11,6,22,40257,2
9617,12,3,23,34365,0
9618,5,1,4,17078,0
9619,14,3,22,26184,0
9620,10,2,14,18804,1
9621,25,7,46,45834,1
9622,27,5,46,38429,0
9623,15,1,12,16559,2
9624,1,0,9,2126,0
9625,1,1,5,2607,0
9626,22,2,30,19776,0
9627,3,0,6,6198,0
9628,48,7,77,75389,2
9629,0,0,0,5815,0
9630,17,8,44,134566,3
9631,8,2,24,20617,0
9632,2,4,6,88512,0
9633,39,5,36,177383,2
9634,21,3,21,55737,1
9635,46,7,59,207561,3
9636,6,1,14,7096,0
9637,0,0,0,0,0
9638,38,6,17,41169,2
9639,26,5,13,30271,2
9640,7,1,3,18120,0
9641,6,0,4,11102,0
9642,16,2,20,12742,1
9643,4,1,2,34015,0
9644,26,8,44,85379,4
9645,7,1,6,21311,0
9646,19,3,27,32209,0
9647,3,1,6,9089,1
9648,16,3,12,20790,1
9649,9,2,15,10943,0
9650,3,1,4,37947,0
9651,15,2,21,12629,1
9652,13,1,15,7474,0
9653,13,1,7,20362,0
9654,21,5,32,30356,1
9655,0,0,4,2481,0
9656,0,0,4,48911,0
9657,10,3,16,41481,1
9658,26,3,15,74107,1
9659,12,3,22,63032,1
9660,1,0,2,15274,0
9661,26,4,20,32764,1
9662,0,0,0,128,0
9663,0,0,0,4038,0
9664,25,6,47,48202,1
9665,8,3,22,14487,0
9666,34,4,23,37571,1
9667,6,1,19,17717,0
9668,15,2,20,11226,0
9669,7,2,12,9392,0
9670,16,3,21,20157,0
9671,1,1,2,2233,0
9672,0,0,2,358,0
9673,8,2,14,11761,0
9674,31,11,20,81242,2
9675,11,3,5,38397,0
9676,21,2,13,24891,2
9677,1,1,3,73492,0
9678,13,2,17,10826,0
9679,14,5,10,33528,0
9680,10,2,12,11680,1
9681,7,2,13,7382,0
9682,1,1,0,1924,0
9683,1,0,2,1197,0
9684,4,0,8,2870,0
9685,19,4,22,43099,2
9686,0,0,1,346,0
9687,5,5,4,142796,0
9688,0,0,0,3357,0
9689,9,0,14,9335,1
9690,1,0,2,773,0
9691,3,3,13,6174,1
9692,4,1,8,3284,0
9693,6,0,10,4186,0
9694,44,6,52,201116,1
9695,9,2,14,8767,0
9696,24,6,32,35332,2
9697,13,2,26,21598,0
9698,58,6,71,200287,2
9699,14,2,19,10688,0
9700,13,3,23,23215,0
9701,5,0,8,2987,0
9702,38,4,46,64466,2
9703,14,2,21,11603,0
9704,8,2,21,29639,0
9705,4,2,17,30850,0
9706,0,0,1,326,0
9707,7,1,7,5308,0
9708,7,1,12,15435,0
9709,15,2,18,12651,1
9710,7,2,4,21885,0
9711,0,0,3,264,0
9712,8,1,9,8444,0
9713,2,0,0,763,0
9714,8,2,11,13503,0
9715,12,2,9,9307,0
9716,20,6,51,80531,1
9717,2,1,4,1902,0
9718,16,2,12,35561,0
9719,14,2,27,25564,1
9720,30,10,60,232053,4
9721,8,2,10,8317,0
9722,33,4,14,26852,2
9723,8,2,9,13595,0
9724,28,4,50,39759,1
9725,11,7,42,51587,1
9726,5,1,15,5989,0
9727,2,1,3,2046,0
9728,5,2,6,19972,0
9729,3,2,6,8561,0
9730,4,1,8,11232,0
9731,1,0,0,18771,0
9732,17,5,45,112520,1
9733,10,4,14,22021,0
9734,16,2,12,35589,0
9735,19,4,31,29070,0
9736,0,1,2,846,0
9737,37,4,22,59997,1
9738,6,2,18,28604,1
9739,0,0,4,1078,0
9740,4,1,14,13722,1
9741,50,6,61,98220,2
9742,21,5,37,34314,1
9743,8,3,15,17057,0
9744,16,3,11,28597,2
9745,6,3,8,12307,0
9746,5,2,10,6887,0
9747,0,0,6,1883,0
9748,4,1,8,2786,0
9749,7,4,22,32996,1
9750,12,3,24,26912,1
9751,1,0,11,2904,0
9752,10,2,15,8524,0
9753,7,2,8,33720,2
9754,7,0,7,7565,0
9755,4,0,1,4855,0
9756,0,0,0,8,0
9757,4,5,2,121978,0
9758,5,0,6,28177,1
9759,0,0,5,169,0
9760,21,4,40,50653,1
9761,16,3,44,155748,0
9762,10,4,21,53463,2
9763,1,1,4,1369,0
9764,53,6,68,129976,2
9765,32,5,24,40134,1
9766,12,3,7,38800,0
9767,32,8,17,90875,1
9768,4,0,10,12013,0
9769,8,1,9,16490,0
9770,1,0,1,1319,0
9771,9,1,7,7302,1
9772,21,4,40,47325,1
9773,0,0,2,1122,0
9774,17,3,9,25680,1
9775,12,4,16,38664,1
9776,0,0,0,8,0
9777,10,3,13,13472,0
9778,17,3,35,30985,0
9779,9,1,9,17704,0
9780,5,1,5,9688,0
9781,2,1,1,1090,0
9782,4,1,9,11461,0
9783,17,5,12,34685,1
9784,1,0,3,762,0
9785,2,1,2,1375,0
9786,7,2,9,19815,0
9787,0,0,1,649,0
9788,25,8,33,36952,2
9789,13,5,24,20587,0
9790,4,1,2,3449,1
9791,2,1,3,2242,0
9792,35,2,29,41961,1
9793,0,0,0,76,0
9794,6,1,13,5130,0
9795,4,0,1,5717,0
9796,12,2,15,48163,0
9797,7,2,44,22882,1
9798,1,1,3,49624,0
9799,11,3,14,76999,0
9800,21,3,24,41370,0
9801,17,5,17,42473,1
9802,34,9,44,88817,4
9803,27,5,32,19863,1
9804,4,1,2,3586,0
9805,5,1,17,9533,0
9806,46,5,40,50646,2
9807,12,3,16,20604,0
9808,3,1,3,3103,0
9809,0,0,0,2245,1
9810,7,2,10,22310,1
9811,10,3,13,18997,0
9812,5,2,9,23385,0
9813,14,4,28,24172,1
9814,13,2,10,16135,1
9815,4,1,2,1376,0
9816,1,1,11,5748,0
9817,15,4,15,21953,1
9818,2,0,2,936,0
9819,1,0,10,2569,0
9820,4,1,16,14015,1
9821,9,6,21,24147,1
9822,32,4,25,39124,1
9823,9,4,15,42411,1
9824,8,2,5,7471,1
9825,12,4,57,31642,0
9826,6,1,13,11953,0
9827,5,0,9,4219,0
9828,0,0,2,712,0
9829,2,0,3,580,0
9830,0,0,0,0,0
9831,0,0,0,42,0
9832,36,5,44,71718,1
9833,14,3,19,27950,0
9834,13,1,15,9851,1
9835,6,0,9,3563,0
9836,9,2,11,12922,1
9837,2,2,25,19851,0
9838,2,1,2,2864,0
9839,24,5,41,41995,0
9840,11,3,23,20571,1
9841,46,5,73,58504,2
9842,8,3,21,13814,0
9843,1,0,3,878,0
9844,16,3,28,26694,1
9845,27,5,36,41164,1
9846,9,2,17,18030,1
9847,2,0,3,3200,0
9848,4,1,10,3653,0
9849,0,0,0,131,0
9850,3,2,4,3134,0
9851,35,4,31,60959,1
9852,5,0,4,15129,0
9853,12,2,14,11555,1
9854,0,0,0,8,0
9855,8,3,18,10939,0
9856,0,0,0,9650,0
9857,1,0,1,441,0
9858,0,0,1,840,0
9859,16,4,27,35720,0
9860,11,1,12,38650,1
9861,15,3,9,25962,2
9862,2,0,2,2202,0
9863,5,2,10,21334,1
9864,3,0,10,11678,0
9865,7,2,15,14077,1
9866,0,1,5,8561,1
9867,33,7,55,60712,1
9868,13,4,22,17706,0
9869,0,0,0,0,0
9870,0,0,0,190,0
9871,14,1,18,6860,0
9872,14,1,21,10147,0
9873,9,3,23,15668,0
9874,14,3,27,23901,1
9875,11,4,21,22508,1
9876,5,0,10,4369,0
9877,38,6,30,71099,0
9878,11,2,12,13549,1
9879,33,6,52,56028,0
9880,7,1,8,16492,0
9881,5,2,8,34197,1
9882,4,5,3,122999,0
9883,0,0,0,6225,0
9884,14,2,19,10691,0
9885,4,2,5,16467,0
9886,2,1,8,2359,0
9887,3,1,7,3584,0
9888,3,0,3,5667,0
9889,11,4,9,30308,0
9890,11,2,19,14933,0
9891,23,5,51,42621,0
9892,21,6,55,52989,1
9893,2,1,2,2327,0
9894,5,1,10,4994,0
9895,28,5,25,148399,1
9896,12,4,31,22997,1
9897,9,2,8,21689,0
9898,10,3,25,16519,0
9899,9,2,13,10160,0
9900,0,0,6,613,0
9901,14,9,51,49062,1
9902,20,2,20,41556,1
9903,7,1,24,18685,0
9904,7,2,15,18283,1
9905,17,6,35,91171,3
9906,11,3,21,17229,0
9907,53,6,37,170537,1
9908,7,1,4,6656,0
9909,10,3,13,18025,0
9910,29,5,64,95784,1
9911,2,1,2,1986,0
9912,16,3,12,46270,0
9913,5,0,7,3307,0
9914,0,0,2,1279,0
9915,21,8,32,70802,3
9916,1,0,4,825,0
9917,2,1,2,2074,0
9918,0,0,3,729,0
9919,20,5,12,30960,1
9920,9,2,13,12234,0
9921,0,0,2,304,0
9922,8,3,17,8954,0
9923,13,2,19,16083,1
9924,3,0,5,4434,0
9925,3,0,5,11657,0
9926,12,2,12,14231,1
9927,12,2,9,8112,0
9928,12,1,12,4685,0
9929,0,0,6,235,0
9930,6,0,7,9985,0
9931,0,0,0,4656,0
9932,15,5,10,34296,2
9933,8,1,26,9861,0
9934,10,3,14,14145,1
9935,23,5,10,71398,0
9936,29,5,44,35267,0
9937,1,0,0,148,0
9938,9,2,14,15277,1
9939,15,1,20,11348,1
9940,10,1,14,10358,1
9941,4,1,6,74729,0
9942,11,4,27,18730,0
9943,15,3,15,17507,2
9944,12,3,17,28062,2
9945,6,2,6,14644,0
9946,12,5,46,88905,3
9947,0,0,0,208,0
9948,4,0,5,2294,0
9949,18,2,12,31208,1
9950,9,6,20,21299,1
9951,9,1,9,17700,0
9952,16,1,20,9008,0
9953,16,2,19,15573,1
9954,0,0,0,9424,0
9955,3,1,18,3038,0
9956,13,1,16,11137,1
9957,0,0,0,250,0
9958,4,4,6,16272,0
9959,8,1,12,8340,1
9960,25,6,22,64572,1
9961,26,3,21,67591,1
9962,0,1,6,4276,0
9963,3,0,2,747,0
9964,0,0,2,229,0
9965,9,2,14,12680,0
9966,5,2,4,9952,0
9967,1,0,0,5167,0
9968,5,2,7,2296,0
9969,2,2,7,9036,0
9970,26,6,43,45720,1
9971,1,0,2,4025,0
9972,1,0,6,3500,0
9973,4,0,4,14304,0
9974,16,3,12,16000,1
9975,32,5,18,38404,2
9976,2,3,22,36599,1
9977,6,5,18,17362,1
9978,15,5,36,79950,2
9979,2,0,1,1104,0
9980,2,1,2,5235,0
9981,6,1,6,20466,0
9982,19,3,15,36699,1
9983,10,4,5,21542,0
9984,4,0,6,3344,1
9985,44,5,19,39828,2
9986,22,10,60,168683,5
9987,3,1,7,3293,0
9988,2,0,2,936,0
9989,1,1,6,1967,0
9990,8,1,6,24629,1
9991,6,1,9,12422,0
9992,6,1,19,17717,0
9993,4,3,19,14380,1
9994,14,3,24,72728,2
9995,11,1,15,13780,0
9996,2,1,15,8389,0
9997,22,6,15,45927,1
9998,6,3,13,16783,1
9999,12,3,20,18187,1
10000,28,4,15,30685,1
10001,7,2,5,15186,0
10002,7,5,19,17689,1
10003,9,2,7,12119,1
10004,1,1,2,5883,0
10005,15,3,10,26814,2
10006,13,8,54,48034,1
10007,5,2,3,29352,0
10008,39,4,21,116873,1
10009,5,0,12,5307,0
10010,44,6,25,49409,2
10011,41,10,52,118978,2
10012,0,0,1,481,0
10013,24,7,49,39720,0
10014,6,1,9,6706,0
10015,33,6,56,44714,1
10016,6,1,14,6698,0
10017,0,0,0,1365,0
10018,19,4,17,29084,1
10019,16,4,22,19755,0
10020,1,0,0,7564,0
10021,0,0,5,947,0
10022,35,5,19,38849,1
10023,11,2,24,27514,0
10024,7,2,6,11884,1
10025,12,2,9,9243,0
10026,1,0,5,1230,0
10027,19,4,32,31704,1
10028,1,1,8,10971,1
10029,43,6,59,189529,1
10030,8,2,6,17106,0
10031,8,1,4,5878,1
10032,1,0,1,7610,0
10033,9,0,9,10384,0
10034,0,0,7,274,0
10035,10,2,9,25381,0
10036,34,5,20,39224,1
10037,2,0,5,1852,0
10038,8,0,8,12948,1
10039,4,0,1,4961,0
10040,2,0,3,7320,0
10041,4,0,3,2186,0
10042,22,4,16,28993,2
10043,42,6,34,118059,0
10044,2,0,7,2234,0
10045,1,0,1,890,0
10046,8,3,8,22475,1
10047,6,3,13,16766,1
10048,0,0,0,0,0
10049,17,1,8,27759,0
10050,6,2,11,7203,0
10051,0,0,1,42,0
10052,21,5,37,49353,1
10053,4,1,8,3600,0
10054,39,9,36,83924,2
10055,18,6,18,36738,1
10056,41,6,16,35880,1
10057,1,1,2,7627,0
10058,27,5,29,48276,2
10059,1,0,2,7410,0
10060,1,0,4,1020,0
10061,26,5,16,76599,1
10062,0,0,3,6537,0
10063,19,7,37,67898,1
10064,6,5,18,16365,1
10065,4,2,20,35659,0
10066,11,3,10,19423,0
10067,34,4,14,32391,2
10068,21,6,33,32267,2
10069,13,2,26,22326,0
10070,1,2,8,10871,1
10071,51,5,37,102195,1
10072,44,5,34,56778,2
10073,2,1,13,8584,0
10074,2,1,6,9105,0
10075,9,3,30,17908,0
10076,2,1,3,1960,0
10077,0,1,2,1000,0
10078,0,0,8,2737,1
10079,0,0,4,713,0
10080,1,0,4,1822,1
10081,14,4,12,25514,1
10082,8,3,24,10610,0
10083,14,4,21,34412,1
10084,14,2,16,8663,0
10085,6,2,9,15997,0
10086,9,2,7,24798,0
10087,45,5,21,42504,2
10088,5,0,4,15582,0
10089,15,5,29,40534,1
10090,2,0,7,2382,0
10091,8,2,12,15938,0
10092,0,0,3,372,0
10093,11,5,39,44707,1
10094,49,3,56,115035,2
10095,24,4,33,25574,1
10096,0,0,2,624,0
10097,17,6,35,69229,4
10098,2,0,11,4969,0
10099,36,5,13,35605,2
10100,0,0,3,264,0
10101,6,4,18,15219,1
10102,8,2,15,13262,0
10103,18,2,10,30683,1
10104,0,0,3,0,0
10105,47,7,70,223072,1
10106,12,2,15,7179,0
10107,37,4,24,113201,1
10108,11,3,10,19384,0
10109,1,0,3,485,0
10110,8,3,10,51574,1
10111,58,6,50,201261,1
10112,6,2,11,5561,0
10113,9,1,10,4872,1
10114,21,4,10,70519,0
10115,14,5,27,38164,1
10116,26,5,34,38802,1
10117,20,6,33,36372,1
10118,11,1,15,13551,0
10119,38,4,29,44275,2
10120,15,2,12,37857,0
10121,9,2,13,8982,0
10122,9,6,28,61149,4
10123,12,4,16,46713,1
10124,13,4,17,25993,1
10125,24,4,19,50020,1
10126,33,7,54,47585,2
10127,1,0,3,2994,0
10128,45,5,61,115806,2
10129,34,7,66,168503,1
10130,0,0,5,238,0
10131,5,1,13,6911,0
10132,13,3,29,22923,0
10133,1,0,2,470,0
10134,18,6,17,36717,1
10135,8,3,48,24276,0
10136,14,6,17,43997,2
10137,6,1,6,7671,0
10138,0,0,1,823,0
10139,28,7,15,96630,1
10140,1,3,1,77102,0
10141,4,0,10,5803,0
10142,35,6,21,45425,2
10143,16,3,22,34703,1
10144,0,0,0,1365,0
10145,0,0,0,156,0
10146,13,4,24,27778,0
10147,6,2,11,14811,1
10148,30,6,44,40485,1
10149,8,1,8,7897,0
10150,4,1,3,3454,0
10151,22,3,18,21072,1
10152,3,1,1,2754,0
10153,10,3,19,15836,0
10154,0,0,2,1544,1
10155,0,0,0,6084,0
10156,15,3,27,25881,1
10157,0,0,0,0,0
10158,0,0,9,1268,0
10159,8,2,9,8858,0
10160,53,7,45,169668,1
10161,3,2,14,18435,0
10162,5,1,11,5350,0
10163,2,1,2,2272,0
10164,19,5,13,29556,1
10165,15,4,17,22946,1
10166,5,3,5,11848,0
10167,0,0,2,488,0
10168,2,0,4,1146,0
10169,20,5,34,37185,1
10170,14,1,19,10199,1
10171,11,2,6,37614,0
10172,12,6,24,73528,4
10173,0,0,0,48,0
10174,1,0,2,2239,0
10175,5,1,10,6261,0
10176,36,10,17,85285,0
10177,54,4,51,125368,2
10178,13,4,32,77391,3
10179,6,2,14,13640,0
10180,2,1,12,13038,1
10181,11,2,12,20022,1
10182,8,1,15,57296,1
10183,11,4,29,16339,0
10184,0,0,2,325,0
10185,35,8,55,55429,0
10186,2,0,3,6339,0
10187,5,0,4,17466,0
10188,9,2,13,14428,0
10189,10,7,8,157249,0
10190,25,6,28,40143,1
10191,5,0,8,2684,0
10192,4,2,4,9812,1
10193,1,0,3,2996,0
10194,29,6,46,40727,1
10195,14,1,11,9863,1
10196,4,0,7,8516,0
10197,3,1,8,8894,1
10198,2,0,3,2121,0
10199,11,3,10,11968,0
10200,16,2,20,13652,1
10201,1,1,2,2210,0
10202,3,0,4,48284,0
10203,21,5,37,42530,1
10204,0,0,3,4554,0
10205,6,3,13,16783,1
10206,9,1,12,9517,1
10207,7,3,12,25495,1
10208,0,0,1,495,0
10209,13,5,12,21713,1
10210,3,0,6,11442,0
10211,1,0,4,1806,0
10212,4,1,6,73307,0
10213,5,2,4,11730,0
10214,9,2,21,19755,0
10215,0,0,4,41143,0
10216,0,0,1,509,0
10217,6,3,14,16966,1
10218,5,1,19,6654,0
10219,35,7,57,56539,1
10220,28,5,41,32606,1
10221,0,0,1,339,0
10222,13,8,31,49919,1
10223,2,0,0,185,0
10224,0,0,5,1657,0
10225,1,0,2,582,0
10226,3,0,4,2027,0
10227,39,6,60,198072,1
10228,11,1,17,53712,1
10229,6,3,13,16790,1
10230,0,0,0,274,0
10231,8,3,48,25337,0
10232,10,2,16,13076,0
10233,9,3,9,53293,1
10234,2,1,2,1266,0
10235,4,0,6,14590,0
10236,8,3,24,51143,1
10237,33,5,48,41891,1
10238,18,5,24,27168,1
10239,0,0,0,1743,0
10240,16,3,30,25946,0
10241,4,0,8,3337,0
10242,20,4,41,53697,0
10243,4,0,9,3812,0
10244,24,4,26,24632,2
10245,15,2,7,45259,0
10246,9,1,9,9378,0
10247,7,2,10,15526,0
10248,2,0,0,173,0
10249,0,0,0,729,0
10250,3,0,10,2871,0
10251,0,0,0,821,0
10252,5,1,15,5976,0
10253,7,0,10,7082,0
10254,2,0,4,1166,0
10255,4,0,1,4757,0
10256,12,3,32,128999,0
10257,57,6,73,193561,2
10258,10,4,14,20097,0
10259,1,0,4,2472,0
10260,3,1,5,8575,1
10261,1,1,5,57846,0
10262,6,1,7,6943,0
10263,1,0,3,753,0
10264,2,1,6,1762,0
10265,25,7,19,78689,0
10266,20,4,25,25110,1
10267,0,0,3,873,0
10268,8,1,9,8480,0
10269,8,2,9,12341,0
10270,24,4,39,32623,1
10271,0,0,5,960,0
10272,27,4,37,36531,0
10273,5,2,3,98364,0
10274,17,4,22,41264,2
10275,2,0,7,1920,0
10276,2,1,1,3291,0
10277,10,2,11,9016,0
10278,2,1,5,2760,0
10279,1,1,7,10987,1
10280,4,0,5,8487,0
10281,3,0,3,1300,0
10282,7,2,16,12751,0
10283,7,2,11,6347,0
10284,12,4,21,22414,0
10285,10,1,21,29404,0
10286,13,4,21,20415,1
10287,9,1,17,57860,1
10288,14,5,9,31788,2
10289,4,0,6,7217,1
10290,20,6,31,40065,0
10291,0,0,0,631,0
10292,9,2,12,11119,0
10293,24,5,18,33363,2
10294,6,2,7,3419,0
10295,4,0,4,3605,0
10296,0,0,1,0,0
10297,9,1,11,18757,2
10298,0,1,2,687,0
10299,1,0,1,2589,0
10300,5,0,2,1776,0
10301,2,0,9,2521,0
10302,28,5,39,27106,2
10303,8,1,6,3820,1
10304,0,0,8,801,0
10305,41,6,74,211949,1
10306,10,3,30,21332,1
10307,18,6,25,28048,1
10308,2,0,3,4189,0
10309,10,2,18,138828,1
10310,4,0,8,4089,0
10311,18,4,32,39570,1
10312,12,2,10,19399,0
10313,19,3,25,25329,0
10314,16,5,12,33578,0
10315,7,3,14,15565,1
10316,4,1,17,7692,0
10317,16,5,32,30282,1
10318,2,1,3,1722,0
10319,16,3,15,23567,1
10320,0,0,1,470,0
10321,24,5,36,30061,1
10322,0,0,2,1082,0
10323,9,3,21,15291,0
10324,2,2,0,33083,0
10325,4,0,3,4907,0
10326,25,6,14,63151,1
10327,0,0,5,210,0
10328,20,2,27,14537,1
10329,32,6,52,53378,0
10330,3,4,3,42161,0
10331,11,2,9,12639,1
10332,20,5,34,49959,1
10333,18,2,9,29014,1
10334,14,2,17,9897,0
10335,10,4,32,25287,0
10336,22,6,23,67171,2
10337,8,2,16,12046,0
10338,6,5,4,127345,0
10339,14,1,20,7804,0
10340,12,2,15,14273,1
10341,4,0,1,5181,0
10342,41,5,31,63931,2
10343,8,0,12,4869,0
10344,12,4,18,74226,2
10345,3,0,7,9427,1
10346,29,4,16,36449,2
10347,32,4,20,35498,1
10348,29,6,44,39258,1
10349,12,2,15,21683,1
10350,19,5,34,31668,1
10351,31,2,25,39546,1
10352,20,4,30,25608,0
10353,2,2,9,3920,0
10354,0,0,0,1487,0
10355,0,0,1,481,0
10356,22,6,16,46642,1
10357,1,0,1,244,0
10358,5,2,4,6869,0
10359,0,0,0,2,0
10360,14,4,30,39962,1
10361,9,3,51,26767,0
10362,13,4,28,25417,1
10363,2,1,3,36871,0
10364,3,0,0,9053,0
10365,12,2,9,26802,1
10366,1,0,0,6460,0
10367,24,2,8,24059,1
10368,2,1,2,2361,0
10369,8,0,4,6980,0
10370,9,1,6,11739,1
10371,5,1,9,3048,0
10372,8,0,6,7025,0
10373,14,1,18,8440,0
10374,1,0,10,2569,0
10375,4,0,7,15886,1
10376,2,1,6,1631,0
10377,8,1,4,5900,1
10378,14,1,19,7537,0
10379,0,0,4,38271,0
10380,11,2,15,16988,0
10381,14,4,15,26599,1
10382,21,5,14,32629,1
10383,0,0,0,23,0
10384,6,2,12,6517,0
10385,5,1,19,7128,0
10386,12,1,11,4713,0
10387,17,4,17,31809,1
10388,10,3,39,64188,2
10389,52,9,85,207136,2
10390,0,0,0,1357,0
10391,3,5,2,118454,0
10392,27,6,18,94427,1
10393,1,0,6,14953,0
10394,1,0,1,1298,0
10395,17,3,11,30350,0
10396,6,2,8,40290,1
10397,5,0,4,22349,0
10398,4,1,8,8117,0
10399,4,3,9,22038,1
10400,11,3,10,19384,0
10401,17,5,33,34725,1
10402,11,2,18,59155,1
10403,16,3,9,42278,1
10404,0,0,1,3912,0
10405,35,4,31,84311,1
10406,8,1,10,8324,0
10407,15,3,7,28262,1
10408,6,2,7,3169,0
10409,23,3,10,35226,2
10410,13,5,18,29546,2
10411,1,0,2,659,0
10412,0,0,4,329,0
10413,46,4,26,85658,0
10414,0,0,3,6176,0
10415,13,4,27,22872,1
10416,4,2,13,12507,0
10417,12,3,21,63375,2
10418,24,4,52,48338,0
10419,1,0,10,2505,0
10420,6,0,8,3393,0
10421,6,2,12,6521,0
10422,0,1,2,644,0
10423,2,0,2,942,0
10424,7,3,20,37867,2
10425,10,2,11,13039,1
10426,11,4,18,21588,1
10427,2,0,5,1900,0
10428,4,0,1,4810,0
10429,7,0,13,5847,0
10430,25,8,29,36341,1
10431,11,2,18,58273,1
10432,14,1,13,7560,0
10433,5,0,8,3306,0
10434,11,2,9,12336,1
10435,0,0,0,5808,0
10436,6,1,4,3826,1
10437,8,1,7,12106,1
10438,9,2,19,16723,1
10439,27,9,55,214720,3
10440,19,4,24,36869,1
10441,20,7,18,68117,1
10442,37,6,59,49058,1
10443,8,4,5,97834,0
10444,34,5,48,191144,2
10445,5,0,4,5403,0
10446,48,9,83,213913,2
10447,4,0,5,39180,0
10448,6,1,5,2640,0
10449,2,1,10,4165,0
10450,51,6,70,97646,2
10451,9,2,8,16271,1
10452,2,0,4,1100,0
10453,12,2,8,13550,1
10454,16,3,16,40493,0
10455,2,0,3,2347,0
10456,10,4,14,21347,0
10457,0,0,1,712,0
10458,19,2,21,33402,1
10459,19,2,9,28662,1
10460,8,2,14,7538,0
10461,10,3,56,29975,0
10462,1,0,4,59397,0
10463,0,0,1,129,0
10464,0,0,0,6,0
10465,6,3,15,14981,1
10466,7,1,9,27202,0
10467,4,1,1,1424,0
10468,17,4,18,20164,0
10469,61,8,81,209141,4
10470,0,0,2,615,0
10471,43,6,14,35923,2
10472,0,0,0,5575,0
10473,0,0,2,578,0
10474,61,11,62,203028,1
10475,5,0,5,43263,0
10476,6,1,4,5199,0
10477,7,2,11,26175,1
10478,12,2,9,8572,0
10479,2,1,4,1804,0
10480,5,3,6,12379,0
10481,0,0,1,126,0
10482,5,0,8,2684,0
10483,11,4,22,21998,1
10484,1,0,2,1810,0
10485,21,3,40,49227,1
10486,2,0,1,10385,0
10487,17,4,13,28493,1
10488,16,3,17,22556,2
10489,10,2,14,7018,0
10490,17,8,35,48722,1
10491,11,1,7,12004,1
10492,7,5,18,51425,3
10493,31,6,56,54978,0
10494,16,2,24,141523,1
10495,0,0,2,1090,1
10496,15,4,26,30144,0
10497,30,3,16,24741,1
10498,16,5,10,69824,0
10499,45,5,61,93344,2
10500,14,1,13,7661,0
10501,0,0,2,696,0
10502,0,0,3,1671,1
10503,12,3,14,17902,1
10504,20,2,5,15407,1
10505,33,4,29,54370,1
10506,10,2,9,21250,0
10507,15,5,26,27453,1
10508,37,11,23,93127,1
10509,4,1,2,3404,0
10510,0,0,0,1115,0
10511,7,1,6,23640,1
10512,9,3,22,14993,0
10513,5,4,14,27380,1
10514,1,0,0,2512,1
10515,16,2,9,27957,1
10516,9,2,8,14002,0
10517,2,0,1,2456,1
10518,16,3,29,32774,0
10519,2,0,3,4691,1
10520,2,1,3,36092,0
10521,4,0,9,2869,0
10522,11,3,30,21659,1
10523,8,1,6,15179,0
10524,2,1,7,3718,0
10525,21,3,29,18742,1
10526,8,2,18,14220,0
10527,3,0,3,42187,0
10528,3,1,6,9608,1
10529,9,2,16,9437,0
10530,4,0,2,809,0
10531,5,2,0,41303,0
10532,5,1,6,68477,0
10533,4,1,4,5394,0
10534,9,2,16,9538,0
10535,4,1,3,14686,1
10536,1,0,1,1314,0
10537,2,1,2,14838,0
10538,7,2,8,5604,0
10539,0,0,0,2319,1
10540,4,1,3,3407,0
10541,12,3,10,38330,1
10542,36,4,17,32480,1
10543,4,1,15,7258,0
10544,13,4,37,59712,1
10545,0,0,5,1041,0
10546,4,1,8,2781,0
10547,6,2,11,6812,0
10548,7,1,14,6271,0
10549,19,3,9,26760,1
10550,68,7,65,142511,2
10551,12,2,6,18144,1
10552,6,2,9,12419,0
10553,58,6,48,200957,1
10554,0,0,1,439,0
10555,2,0,0,2116,0
10556,37,3,41,32924,2
10557,7,2,30,55359,2
10558,0,0,3,6171,0
10559,4,1,2,3510,0
10560,16,1,7,25025,1
10561,30,6,52,44171,1
10562,2,1,5,2849,0
10563,8,3,6,13009,1
10564,5,0,7,2600,0
10565,0,0,1,630,0
10566,5,1,2,5679,1
10567,0,0,0,156,0
10568,14,4,14,35455,0
10569,0,0,2,567,0
10570,3,5,2,114987,0
10571,8,1,10,6741,0
10572,6,0,10,4186,0
10573,12,2,7,19430,1
10574,13,1,19,13571,1
10575,1,1,3,49624,0
10576,4,1,7,2353,0
10577,18,4,11,32960,2
10578,0,0,0,1551,0
10579,0,1,0,5627,0
10580,11,4,31,19288,0
10581,3,0,6,6386,0
10582,6,2,6,36786,1
10583,19,2,11,30768,1
10584,0,0,6,1986,0
10585,3,2,5,3706,0
10586,13,5,22,76848,2
10587,4,1,6,76835,0
10588,7,1,4,22590,1
10589,3,2,5,2513,0
10590,1,0,3,594,0
10591,23,6,42,34243,0
10592,0,0,1,933,0
10593,9,2,9,15547,0
10594,27,5,13,37934,2
10595,0,0,7,1908,0
10596,28,5,41,35528,0
10597,0,0,4,1697,0
